期间,国家,主体,供应商,费用类型,FPP场景,Document Category,交易币种,支付币种,Payment Description,Invoice策略,合同号,账单金额(不含税),税额,含税总额,Requester,Business Reviewer,Department,Center,成本中心校验状态,期间一致性状态,金额校验状态,可提交(Y/N),阻断原因
202605,US,Tencent Cloud LLC,Anthem,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Anthem Employee Commercial Insurance,WITH INVOICE,,3663.39,0,3663.39,,,,85509,ok,ok,ok,Y,
202605,US,Tencent Cloud LLC,Anthem,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Anthem Employee Commercial Insurance,WITH INVOICE,,1221.08,0,1221.08,,,,8634F,ok,ok,ok,Y,
202605,US,Tencent America LLC,Optum,FSA Weekly Claim,Benefits Insurance,Invoice,USD,USD,Optum FSA Weekly Claim,WITH INVOICE,,12722.71,0,12722.71,,,,,ok,ok,ok,Y,
202605,US,Tencent America LLC,Optum,FSA Weekly Claim,Benefits Insurance,Invoice,USD,USD,Optum FSA Weekly Claim,WITH INVOICE,,5192.76,0,5192.76,,,,,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,364.70,0,364.70,,,,01400,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,02270,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,0740L,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,0740M,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,364.70,0,364.70,,,,08000,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,972.53,0,972.53,,,,08200,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,08225,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,08263,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,08900,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,243.14,0,243.14,,,,09R08,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,0B002,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,1094.10,0,1094.10,,,,0B009,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,0B00D,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,850.97,0,850.97,,,,0B100,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,243.14,0,243.14,,,,0BF00,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,486.27,0,486.27,,,,0CW00,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,243.14,0,243.14,,,,0CX00,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,0DG00,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,0DX04,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,0EX0C,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,972.53,0,972.53,,,,0F300,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,607.84,0,607.84,,,,0F407,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,1458.80,0,1458.80,,,,0F408,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,0F409,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,11B00,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,364.70,0,364.70,,,,11B63,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,486.27,0,486.27,,,,11B65,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,972.53,0,972.53,,,,11B66,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,972.53,0,972.53,,,,11B69,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,364.70,0,364.70,,,,11M00,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,12200,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,243.14,0,243.14,,,,13000,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,23340.69,0,23340.69,,,,1300C,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,1337.23,0,1337.23,,,,1300F,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,972.53,0,972.53,,,,13023,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,1701.93,0,1701.93,,,,13024,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,243.14,0,243.14,,,,13S00,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,15983,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,13T23,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,14J24,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,243.14,0,243.14,,,,15900,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,15964,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,243.14,0,243.14,,,,15966,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,15977,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,16200,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,364.70,0,364.70,,,,16364,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,16365,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,364.70,0,364.70,,,,16366,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,16400,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,22521,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,243.14,0,243.14,,,,24307,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,2430D,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,243.14,0,243.14,,,,24600,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,2460I,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,243.14,0,243.14,,,,24611,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,24612,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,24613,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,1215.67,0,1215.67,,,,26100,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,3768.55,0,3768.55,,,,26300,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,243.14,0,243.14,,,,29643,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,243.14,0,243.14,,,,31400,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,37200,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,37201,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,972.53,0,972.53,,,,37213,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,972.53,0,972.53,,,,37214,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,53025,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,55242,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,55762,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,1580.36,0,1580.36,,,,56024,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,56414,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,57400,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,607.84,0,607.84,,,,57467,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,58100,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,58104,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,58200,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,62929,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,66100,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,243.14,0,243.14,,,,74261,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,74382,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,76900,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,82100,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,486.27,0,486.27,,,,88261,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,607.84,0,607.84,,,,89320,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,243.14,0,243.14,,,,89902,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,91063,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,364.70,0,364.70,,,,91800,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,243.14,0,243.14,,,,93900,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,364.70,0,364.70,,,,93960,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,93962,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,93963,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,93965,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,486.27,0,486.27,,,,94608,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,243.14,0,243.14,,,,99300,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,243.14,0,243.14,,,,S2A00,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,S2D00,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,364.70,0,364.70,,,,S2X61,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,S3E00,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,364.70,0,364.70,,,,05009,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,09R07,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,09R08,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,0C901,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,13T23,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,31200,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,37213,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,243.14,0,243.14,,,,37214,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,37217,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,1823.50,0,1823.50,,,,55242,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,243.14,0,243.14,,,,71745,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.57,0,121.57,,,,72201,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,364.70,0,364.70,,,,85509,ok,ok,ok,Y,
202605,US,TA:TC:TL,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,121.05,0,121.05,,,,8634F,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,123.82,0,123.82,,,,09B00,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,123.82,0,123.82,,,,0DI00,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,247.63,0,247.63,,,,0FN00,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,371.45,0,371.45,,,,0FR00,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,123.82,0,123.82,,,,0FV00,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,247.63,0,247.63,,,,0H000,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,123.82,0,123.82,,,,11B6A,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,123.82,0,123.82,,,,12000,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,247.63,0,247.63,,,,12201,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,247.63,0,247.63,,,,12Z00,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,1733.41,0,1733.41,,,,13A00,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,123.82,0,123.82,,,,86700,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,1361.97,0,1361.97,,,,86722,ok,ok,ok,Y,
202605,US,Proxima Beta U.S. LLC,Guardian,Employee Commercial Insurance,Benefits Insurance,Invoice,USD,USD,Guardian Employee Commercial Insurance,WITH INVOICE,,371.45,0,371.45,,,,87000,ok,ok,ok,Y,
